date,open,high,low,close,volume
1993-11-09,1.0715,1.089,1.0665,1.0715,237128
1993-11-10,1.0515,1.0565,1.0315,1.044,432111
1993-11-11,1.044,1.044,1.0215,1.029,165871
1993-11-12,1.034,1.034,1.0064,1.0089,244823
1993-11-15,1.0089,1.0189,0.9939,0.9939,411391
1993-11-16,0.9964,1.0089,0.9788,1.0089,210983
1993-11-17,1.0139,1.0215,0.9989,1.0064,149906
1993-11-18,1.0014,1.0064,0.9939,1.0064,108696
1993-11-19,1.0064,1.0164,0.9964,1.0139,161122
1993-11-22,1.0064,1.0139,1.0039,1.0114,140677
1993-11-23,1.0114,1.0114,0.9839,0.9964,160801
1993-11-24,0.9989,1.0014,0.9864,0.9914,103825
1993-11-26,0.994,0.994,0.9739,0.9789,63132
1993-11-29,0.9789,0.9815,0.9639,0.9689,123636
1993-11-30,0.9614,0.9689,0.9564,0.9589,144595
1993-12-01,0.9664,0.9739,0.9639,0.9689,169591
1993-12-02,0.9689,0.9739,0.9589,0.9664,107164
1993-12-03,0.9714,0.9714,0.9589,0.9614,110625
1993-12-06,0.9594,0.9619,0.9444,0.9519,144734
1993-12-07,0.9168,0.9419,0.9118,0.9343,519219
1993-12-08,0.9368,0.9444,0.9268,0.9393,174740
1993-12-09,0.9368,0.9494,0.9318,0.9368,325498
1993-12-10,0.9318,0.9368,0.9118,0.9143,454841
1993-12-13,0.9193,0.9218,0.9018,0.9043,350896
1993-12-14,0.9018,0.9118,0.8942,0.8942,413211
1993-12-15,0.9018,0.9268,0.8992,0.9243,388150
1993-12-16,0.9268,0.9393,0.9118,0.9193,350188
1993-12-17,0.9168,0.9193,0.8992,0.9018,529743
1993-12-20,0.9018,0.9068,0.8917,0.8942,389742
1993-12-21,0.8867,0.8917,0.8642,0.8692,872406
1993-12-22,0.8667,0.8992,0.8667,0.8942,338122
1993-12-23,0.8967,0.9218,0.8967,0.9193,296259
1993-12-27,0.9218,0.9218,0.9093,0.9143,120235
1993-12-28,0.9143,0.9168,0.9043,0.9068,146783
1993-12-29,0.9143,0.9193,0.9043,0.9143,211870
1993-12-30,0.9143,0.9293,0.9118,0.9193,176601
1993-12-31,0.9168,0.9343,0.9168,0.9268,120812
1994-01-03,0.9293,0.9444,0.9268,0.9368,239250
1994-01-04,0.9419,0.982,0.9368,0.9769,536929
1994-01-05,0.982,0.982,0.9594,0.9719,255993
1994-01-06,0.9769,0.9794,0.9669,0.9719,217966
1994-01-07,0.9869,0.9919,0.9743,0.9869,301052
1994-01-10,0.9919,1.0069,0.9894,1.0019,285149
1994-01-11,1.0019,1.0019,0.9869,1.0019,270080
1994-01-12,1.0019,1.032,0.9894,1.032,458802
1994-01-13,1.022,1.037,1.0169,1.0345,487080
1994-01-14,1.0345,1.0595,1.032,1.047,299903
1994-01-17,1.042,1.042,1.037,1.0395,231997
1994-01-18,1.042,1.0545,1.032,1.0345,345175
1994-01-19,1.032,1.032,1.0144,1.027,281053
1994-01-20,1.027,1.0595,1.0245,1.052,203141
1994-01-21,1.0545,1.0545,1.037,1.0395,125297
1994-01-24,1.0345,1.0395,1.027,1.0345,93684
1994-01-25,1.0295,1.0345,1.0169,1.022,98301
1994-01-26,1.0194,1.0295,1.0194,1.0245,79641
1994-01-27,1.0194,1.022,0.9969,0.9994,158060
1994-01-28,0.9994,1.0119,0.9969,1.0044,137028
1994-01-31,1.0069,1.0295,0.9969,1.0019,263347
1994-02-01,1.0069,1.0094,0.9969,1.0044,114970
1994-02-02,1.0044,1.027,0.9969,1.0044,245650
1994-02-03,1.002,1.0145,0.997,1.0095,143133
1994-02-04,1.0095,1.0321,1.007,1.012,222203
1994-02-07,0.9919,1.0069,0.9793,1.0019,277134
1994-02-08,1.0044,1.0069,0.9969,1.0044,150686
1994-02-09,1.0094,1.0245,1.0069,1.022,190511
1994-02-10,1.0221,1.0221,1.007,1.0095,96448
1994-02-11,1.0019,1.0119,0.9919,1.0019,92335
1994-02-14,1.0019,1.0094,0.9969,1.0044,185504
1994-02-15,1.002,1.012,0.9995,1.0095,67719
1994-02-16,1.0144,1.032,1.0119,1.027,106317
1994-02-17,1.0245,1.032,1.0194,1.0295,157038
1994-02-18,1.032,1.042,1.0245,1.027,183457
1994-02-22,1.027,1.037,1.022,1.0245,118821
1994-02-23,1.0295,1.037,1.022,1.0345,231741
1994-02-24,1.0296,1.0296,1.0095,1.0095,286138
1994-02-25,1.0145,1.0195,1.0095,1.012,124664
1994-02-28,1.0119,1.042,1.0119,1.037,367362
1994-03-01,1.032,1.0345,1.0169,1.0345,242065
1994-03-02,1.0169,1.0395,1.0169,1.032,229369
1994-03-03,1.0271,1.0271,1.012,1.017,224767
1994-03-04,1.0194,1.0395,1.0144,1.0395,250529
1994-03-07,1.035,1.0751,1.035,1.0701,419443
1994-03-08,1.0851,1.1152,1.0826,1.0976,702544
1994-03-09,1.0876,1.0901,1.0651,1.0851,241732
1994-03-10,1.0776,1.0801,1.0475,1.0575,199709
1994-03-11,1.0626,1.0676,1.05,1.0626,119713
1994-03-14,1.06,1.0751,1.0525,1.0726,122792
1994-03-15,1.0676,1.0926,1.055,1.0926,187521
1994-03-16,1.1327,1.1703,1.1327,1.1528,907087
1994-03-17,1.1528,1.1528,1.1327,1.1428,280231
1994-03-18,1.1453,1.1478,1.1377,1.1453,189643
1994-03-21,1.1478,1.1578,1.1428,1.1528,103033
1994-03-22,1.1478,1.1703,1.1478,1.1653,209913
1994-03-23,1.1628,1.1628,1.1377,1.1377,108612
1994-03-24,1.1402,1.1402,1.1152,1.1227,136071
1994-03-25,1.1227,1.1277,1.1127,1.1177,68838
1994-03-28,1.1177,1.1252,1.1127,1.1152,172833
1994-03-29,1.1177,1.1202,1.0951,1.1027,248152
1994-03-30,1.1027,1.1027,1.0626,1.0651,232369
1994-03-31,1.0801,1.0801,1.0475,1.0626,267334
1994-04-04,1.0525,1.0676,1.0475,1.055,253598
1994-04-05,1.0626,1.0726,1.06,1.0626,164558
1994-04-06,1.0676,1.1052,1.0525,1.0951,302933
1994-04-07,1.0976,1.1528,1.0951,1.1478,206387
1994-04-08,1.1402,1.1778,1.1377,1.1653,423226
1994-04-11,1.1678,1.1703,1.1528,1.1653,137804
1994-04-12,1.1628,1.1703,1.1528,1.1553,160900
1994-04-13,1.1528,1.1728,1.1352,1.1377,253920
1994-04-14,1.1277,1.1277,1.1077,1.1277,149415
1994-04-15,1.1277,1.1302,1.1177,1.1252,81283
1994-04-18,1.1252,1.1277,1.0826,1.0876,122855
1994-04-19,1.0826,1.0976,1.0726,1.0801,267202
1994-04-20,1.0726,1.0851,1.0651,1.0726,139793
1994-04-21,1.0826,1.0976,1.0751,1.0826,157177
1994-04-22,1.0826,1.0951,1.0826,1.0876,93985
1994-04-25,1.0926,1.0926,1.0826,1.0926,44009
1994-04-26,1.0901,1.0901,1.0776,1.0826,50489
1994-04-28,1.0826,1.0926,1.0726,1.0801,214467
1994-04-29,1.0751,1.0851,1.0726,1.0751,60690
1994-05-02,1.0801,1.0876,1.0701,1.0801,133954
1994-05-03,1.0801,1.0826,1.0751,1.0801,76600
1994-05-04,1.0801,1.0801,1.0726,1.0776,144668
1994-05-05,1.0751,1.0776,1.0676,1.0701,45037
1994-05-06,1.0651,1.0726,1.0626,1.0701,108550
1994-05-09,1.0776,1.0976,1.0776,1.0826,146656
1994-05-10,1.1127,1.1177,1.1001,1.1102,239875
1994-05-11,1.1001,1.1052,1.0951,1.1027,148006
1994-05-12,1.1102,1.1377,1.1052,1.1252,132286
1994-05-13,1.1302,1.1628,1.1202,1.1553,193106
1994-05-16,1.1553,1.1578,1.1428,1.1428,235579
1994-05-17,1.1302,1.1428,1.1277,1.1352,79486
1994-05-18,1.1428,1.1553,1.1377,1.1553,198752
1994-05-19,1.1553,1.2179,1.1553,1.2104,408342
1994-05-20,1.1904,1.1929,1.1628,1.1854,354587
1994-05-23,1.1854,1.228,1.1803,1.2204,311018
1994-05-24,1.2204,1.2405,1.2029,1.2154,150377
1994-05-25,1.2079,1.2179,1.1954,1.2079,295880
1994-05-26,1.2079,1.2104,1.1929,1.2029,95013
1994-05-27,1.1954,1.2029,1.1904,1.1904,172449
1994-05-31,1.1929,1.1929,1.1778,1.1829,132225
1994-06-01,1.1778,1.1778,1.1653,1.1653,188421
1994-06-02,1.1703,1.1703,1.1553,1.1578,130491
1994-06-03,1.1528,1.1653,1.1453,1.1603,217612
1994-06-06,1.1608,1.1683,1.1382,1.1382,143767
1994-06-07,1.1332,1.1407,1.1282,1.1357,318599
1994-06-08,1.1483,1.1909,1.1433,1.1884,239336
1994-06-09,1.1859,1.1934,1.1834,1.1859,109560
1994-06-10,1.1909,1.2084,1.1859,1.1959,122908
1994-06-13,1.1909,1.1909,1.1758,1.1783,73231
1994-06-14,1.1834,1.2184,1.1834,1.2009,173996
1994-06-15,1.2009,1.2084,1.1783,1.1859,127017
1994-06-16,1.1834,1.1909,1.1783,1.1884,137158
1994-06-17,1.1859,1.1884,1.1783,1.1834,147941
1994-06-20,1.1783,1.1834,1.1658,1.1783,78301
1994-06-21,1.1758,1.1808,1.1683,1.1783,96913
1994-06-22,1.1783,1.1984,1.1758,1.1859,109688
1994-06-23,1.1909,1.1909,1.1708,1.1733,187474
1994-06-24,1.1758,1.1758,1.1533,1.1533,84785
1994-06-27,1.1483,1.1483,1.1282,1.1458,220534
1994-06-28,1.1433,1.1533,1.1407,1.1407,124833
1994-06-29,1.1357,1.1783,1.1357,1.1708,172584
1994-06-30,1.1834,1.2009,1.1834,1.1984,118736
1994-07-01,1.201,1.2261,1.201,1.2185,162967
1994-07-05,1.2236,1.2286,1.2135,1.216,173302
1994-07-06,1.2134,1.2134,1.1884,1.1884,151727
1994-07-07,1.1834,1.2034,1.1683,1.2034,214301
1994-07-08,1.2386,1.2536,1.2336,1.2461,433317
1994-07-11,1.2486,1.2687,1.2436,1.2586,297561
1994-07-12,1.2536,1.2536,1.2311,1.2436,165150
1994-07-13,1.2511,1.2637,1.2461,1.2461,188513
1994-07-14,1.2511,1.2561,1.2486,1.2536,161618
1994-07-15,1.2535,1.2535,1.2235,1.226,258075
1994-07-18,1.2286,1.2511,1.2261,1.2461,212326
1994-07-19,1.2511,1.2712,1.2511,1.2611,215853
1994-07-20,1.2661,1.2811,1.2636,1.2686,283615
1994-07-21,1.2662,1.2662,1.2536,1.2536,116624
1994-07-22,1.2485,1.2485,1.226,1.226,107697
1994-07-25,1.2209,1.236,1.2209,1.2335,173225
1994-07-26,1.231,1.236,1.2235,1.236,90495
1994-07-27,1.2335,1.2686,1.2335,1.2636,159683
1994-07-28,1.2586,1.2586,1.2411,1.2486,74391
1994-07-29,1.2485,1.2485,1.2335,1.2335,95758
1994-08-01,1.2386,1.2461,1.2336,1.2436,65855
1994-08-02,1.2511,1.2561,1.2411,1.2461,95444
1994-08-03,1.2435,1.2736,1.2435,1.2711,82344
1994-08-04,1.2762,1.2937,1.2762,1.2837,194095
1994-08-05,1.2812,1.2987,1.2737,1.2937,90821
1994-08-08,1.2887,1.2962,1.2812,1.2862,121245
1994-08-09,1.2812,1.2937,1.2737,1.2887,209756
1994-08-10,1.2912,1.2912,1.2737,1.2837,239474
1994-08-11,1.2787,1.2887,1.2687,1.2762,119257
1994-08-12,1.2812,1.2987,1.2787,1.2837,214057
1994-08-15,1.2887,1.2887,1.2812,1.2837,123364
1994-08-16,1.2987,1.3238,1.2937,1.3238,359817
1994-08-17,1.3138,1.3163,1.3038,1.3113,220090
1994-08-18,1.3063,1.3088,1.2436,1.2436,127537
1994-08-19,1.2436,1.2962,1.2436,1.2937,446659
1994-08-22,1.2862,1.2937,1.2812,1.2887,60526
1994-08-23,1.2837,1.3188,1.2837,1.3088,142619
1994-08-24,1.3113,1.3313,1.3088,1.3263,209946
1994-08-25,1.3263,1.3363,1.3113,1.3163,122914
1994-08-26,1.3238,1.3288,1.2887,1.3088,104814
1994-08-29,1.3063,1.3088,1.2962,1.2987,157636
1994-08-30,1.2987,1.3012,1.2787,1.2862,219063
1994-08-31,1.2912,1.2937,1.2837,1.2912,139473
1994-09-01,1.2962,1.2987,1.2862,1.2987,63414
1994-09-02,1.2917,1.2967,1.2742,1.2817,40067
1994-09-06,1.2767,1.2942,1.2767,1.2867,77501
1994-09-07,1.2842,1.2842,1.2717,1.2817,119880
1994-09-08,1.2792,1.3168,1.2792,1.3168,159816
1994-09-09,1.3068,1.3093,1.2942,1.2992,151661
1994-09-12,1.2992,1.2992,1.2792,1.2842,64146
1994-09-13,1.2867,1.2967,1.2792,1.2917,69539
1994-09-14,1.2942,1.2942,1.2817,1.2842,99269
1994-09-15,1.2791,1.2866,1.249,1.2741,196470
1994-09-16,1.2717,1.3193,1.2692,1.3143,328559
1994-09-19,1.3243,1.3318,1.2591,1.2616,291771
1994-09-20,1.2742,1.2742,1.1889,1.1939,438161
1994-09-21,1.1989,1.2139,1.1939,1.2139,367008
1994-09-22,1.2164,1.2214,1.2039,1.2064,107612
1994-09-23,1.2039,1.2089,1.1989,1.2014,183507
1994-09-26,1.1964,1.2089,1.1889,1.1889,178052
1994-09-27,1.1939,1.1989,1.1864,1.1864,111660
1994-09-28,1.1889,1.2014,1.1889,1.1914,131500
1994-09-29,1.1864,1.1864,1.1713,1.1713,83600
1994-09-30,1.1663,1.2014,1.1663,1.1889,186978
1994-10-03,1.1889,1.1889,1.1738,1.1839,98947
1994-10-04,1.1889,1.1964,1.1663,1.1763,164310
1994-10-05,1.1713,1.2114,1.1713,1.2064,259335
1994-10-06,1.2114,1.2139,1.2014,1.2089,73967
1994-10-07,1.2039,1.2189,1.1939,1.2164,66583
1994-10-10,1.2139,1.224,1.2139,1.224,63438
1994-10-11,1.2315,1.2465,1.2315,1.244,80258
1994-10-12,1.2415,1.2465,1.234,1.244,107867
1994-10-13,1.2541,1.2616,1.2491,1.2566,124055
1994-10-14,1.2515,1.2515,1.234,1.239,45651
1994-10-17,1.239,1.239,1.2189,1.229,61832
1994-10-18,1.229,1.234,1.2189,1.224,57723
1994-10-19,1.2189,1.2315,1.2164,1.2189,43211
1994-10-20,1.2189,1.2415,1.2164,1.2365,46229
1994-10-21,1.2265,1.239,1.2214,1.2214,55667
1994-10-24,1.2114,1.2214,1.2064,1.2064,57851
1994-10-25,1.2014,1.224,1.2014,1.2214,49953
1994-10-26,1.2214,1.2365,1.2189,1.224,38718
1994-10-27,1.2189,1.2315,1.2189,1.229,32104
1994-10-28,1.2315,1.249,1.2315,1.234,71399
1994-10-31,1.2315,1.234,1.2214,1.2214,128927
1994-11-01,1.2189,1.224,1.2039,1.2089,205336
1994-11-02,1.2039,1.2089,1.1939,1.1964,123987
1994-11-03,1.1989,1.2089,1.1914,1.2089,43276
1994-11-04,1.2039,1.224,1.1964,1.1964,61062
1994-11-07,1.2265,1.2415,1.2164,1.234,202060
1994-11-08,1.234,1.2365,1.2164,1.229,130791
1994-11-09,1.239,1.2615,1.234,1.2515,155635
1994-11-10,1.2515,1.2566,1.224,1.224,107292
1994-11-11,1.2214,1.234,1.2214,1.224,52073
1994-11-14,1.2265,1.244,1.2265,1.2415,54447
1994-11-15,1.2415,1.2565,1.2415,1.254,79872
1994-11-16,1.2541,1.2942,1.2491,1.2867,144472
1994-11-17,1.2842,1.2967,1.2717,1.2942,116475
1994-11-18,1.2917,1.3093,1.2892,1.2992,187875
1994-11-21,1.3017,1.3105,1.2792,1.2792,69411
1994-11-22,1.2791,1.2991,1.2741,1.2741,136951
1994-11-23,1.2767,1.2892,1.2717,1.2842,122063
1994-11-25,1.2816,1.2891,1.2741,1.2741,21316
1994-11-28,1.2767,1.2917,1.2767,1.2842,73649
1994-11-29,1.2792,1.2867,1.2767,1.2842,80263
1994-11-30,1.2867,1.2892,1.2742,1.2817,232056
1994-12-01,1.2841,1.2891,1.2766,1.2766,130081
1994-12-02,1.2792,1.2917,1.2767,1.2917,87903
1994-12-05,1.2873,1.2973,1.2873,1.2923,67580
1994-12-06,1.2898,1.3399,1.2898,1.3274,147296
1994-12-07,1.3224,1.3349,1.3124,1.3324,128281
1994-12-08,1.3249,1.3374,1.3224,1.3224,163228
1994-12-09,1.3124,1.3199,1.3099,1.3149,106700
1994-12-12,1.2948,1.3124,1.2948,1.3099,88393
1994-12-13,1.3074,1.3299,1.3074,1.3249,153528
1994-12-14,1.325,1.3701,1.325,1.3651,280600
1994-12-15,1.3651,1.3726,1.3626,1.3651,168566
1994-12-16,1.3651,1.3651,1.3425,1.3425,215270
1994-12-19,1.3424,1.3424,1.3224,1.3249,304872
1994-12-20,1.3977,1.4429,1.3852,1.4379,865515
1994-12-21,1.4303,1.5056,1.4278,1.488,497263
1994-12-22,1.473,1.5156,1.4654,1.5131,361268
1994-12-23,1.503,1.5156,1.498,1.5056,173377
1994-12-27,1.5056,1.5357,1.5056,1.5307,151091
1994-12-28,1.5257,1.5257,1.4805,1.483,99890
1994-12-29,1.483,1.498,1.483,1.493,127511
1994-12-30,1.4956,1.5082,1.4956,1.4981,76190
1995-01-03,1.4856,1.4856,1.4454,1.4454,427774
1995-01-04,1.4454,1.4554,1.4354,1.4429,245077
1995-01-05,1.4404,1.4554,1.4404,1.4429,158866
1995-01-06,1.4379,1.4504,1.4203,1.4329,178976
1995-01-09,1.4279,1.4454,1.4279,1.4429,63277
1995-01-10,1.4479,1.4604,1.4454,1.4454,241350
1995-01-11,1.4479,1.4529,1.4254,1.4404,125847
1995-01-12,1.4379,1.4479,1.4354,1.4404,102142
1995-01-13,1.4354,1.4529,1.4354,1.4479,165482
1995-01-16,1.4454,1.473,1.4454,1.4655,174411
1995-01-17,1.4604,1.4655,1.4554,1.4604,229974
1995-01-18,1.4604,1.4604,1.4429,1.4554,127322
1995-01-19,1.4504,1.4504,1.4329,1.4379,122057
1995-01-20,1.4379,1.4429,1.4279,1.4429,130922
1995-01-23,1.4379,1.4755,1.4379,1.4755,151989
1995-01-24,1.4705,1.4705,1.4304,1.4529,139207
1995-01-25,1.4429,1.478,1.4429,1.4655,183019
1995-01-26,1.4629,1.4655,1.4529,1.4579,83254
1995-01-27,1.4655,1.478,1.4655,1.468,66102
1995-01-30,1.4629,1.4755,1.4604,1.4604,79977
1995-01-31,1.4504,1.4504,1.4002,1.4253,242175
1995-02-01,1.4152,1.4152,1.3801,1.4027,326778
1995-02-02,1.4052,1.4202,1.4002,1.4027,107856
1995-02-03,1.4052,1.4403,1.4052,1.4253,164512
1995-02-06,1.4303,1.4303,1.3852,1.3902,344258
1995-02-07,1.3952,1.4077,1.3952,1.4027,224769
1995-02-08,1.4027,1.4027,1.3902,1.3952,110362
1995-02-09,1.3952,1.4052,1.3952,1.3952,75802
1995-02-10,1.3977,1.4127,1.3977,1.4102,182755
1995-02-13,1.4128,1.4228,1.4128,1.4178,71500
1995-02-14,1.4153,1.4178,1.4128,1.4178,60451
1995-02-15,1.4227,1.4227,1.4002,1.4027,168432
1995-02-16,1.4077,1.4077,1.3952,1.4052,77599
1995-02-17,1.4052,1.4102,1.3977,1.4077,81325
1995-02-21,1.4053,1.4379,1.4028,1.4354,363090
1995-02-22,1.4329,1.4404,1.4178,1.4354,179875
1995-02-23,1.4404,1.4554,1.4404,1.4554,186293
1995-02-24,1.4554,1.478,1.4529,1.478,80941
1995-02-27,1.4855,1.4855,1.4454,1.4579,194708
1995-02-28,1.4604,1.468,1.4429,1.4429,108887
1995-03-01,1.4429,1.4629,1.4378,1.4629,100854
1995-03-02,1.4655,1.488,1.4579,1.488,136312
1995-03-03,1.483,1.498,1.478,1.493,116269
1995-03-06,1.4886,1.4936,1.4661,1.4836,76924
1995-03-07,1.4836,1.4861,1.4661,1.4711,87658
1995-03-08,1.4761,1.5163,1.4661,1.5037,300316
1995-03-09,1.5012,1.5264,1.4937,1.5063,372301
1995-03-10,1.5112,1.5514,1.5037,1.5363,292017
1995-03-13,1.5363,1.5589,1.5338,1.5539,173448
1995-03-14,1.5539,1.5539,1.5238,1.5238,100061
1995-03-15,1.5263,1.5388,1.5238,1.5338,223190
1995-03-16,1.5313,1.5665,1.5213,1.5665,426474
1995-03-17,1.5363,1.5438,1.5163,1.5313,540081
1995-03-20,1.5313,1.5363,1.5163,1.5213,296137
1995-03-21,1.5263,1.5263,1.4761,1.4811,236364
1995-03-22,1.4837,1.4937,1.4787,1.4887,186698
1995-03-23,1.4836,1.4861,1.4786,1.4836,95239
1995-03-24,1.4887,1.5063,1.4887,1.4962,182133
1995-03-27,1.5037,1.5163,1.4987,1.5138,166065
1995-03-28,1.5138,1.5188,1.5037,1.5037,284763
1995-03-29,1.5062,1.5087,1.4786,1.4836,252044
1995-03-30,1.4937,1.5113,1.4887,1.4987,162852
1995-03-31,1.4862,1.5088,1.4812,1.5063,188946
1995-04-03,1.5012,1.5313,1.5012,1.5288,108608
1995-04-04,1.5313,1.5413,1.4962,1.5263,204428
1995-04-05,1.5263,1.5263,1.5037,1.5213,161500
1995-04-06,1.5238,1.5414,1.5088,1.5138,157453
1995-04-07,1.5188,1.5213,1.5012,1.5063,101800
1995-04-10,1.5063,1.5088,1.4937,1.5037,61117
1995-04-11,1.5063,1.5063,1.4962,1.5037,61181
1995-04-12,1.4987,1.5063,1.4962,1.5063,88046
1995-04-13,1.5063,1.5113,1.5012,1.5037,108417
1995-04-17,1.5037,1.5037,1.4686,1.4761,150444
1995-04-18,1.4812,1.4937,1.4787,1.4937,168766
1995-04-19,1.4937,1.4937,1.4711,1.4736,1059925
1995-04-20,1.4711,1.4711,1.4233,1.4585,327046
1995-04-21,1.4711,1.4887,1.4686,1.4686,392856
1995-04-24,1.4686,1.4986,1.4686,1.4861,395287
1995-04-25,1.4862,1.5113,1.4862,1.5037,162722
1995-04-26,1.5088,1.5238,1.5037,1.5163,219277
1995-04-27,1.5163,1.5213,1.5063,1.5188,109445
1995-04-28,1.5313,1.5438,1.5263,1.5388,155454
1995-05-01,1.5339,1.5439,1.5289,1.5439,111440
1995-05-02,1.5464,1.5639,1.5363,1.5539,114582
1995-05-03,1.5589,1.5866,1.5539,1.584,140162
1995-05-04,1.5866,1.5991,1.5514,1.5514,182960
1995-05-05,1.559,1.5615,1.5339,1.5414,244860
1995-05-08,1.5363,1.5866,1.5363,1.574,145884
1995-05-09,1.5765,1.5765,1.559,1.574,95114
1995-05-10,1.569,1.5765,1.5514,1.5715,71528
1995-05-11,1.5715,1.5891,1.559,1.574,124226
1995-05-12,1.574,1.584,1.5715,1.579,96784
1995-05-15,1.579,1.6066,1.579,1.6041,202754
1995-05-16,1.6016,1.6016,1.5891,1.5891,62274
1995-05-17,1.5916,1.6041,1.5715,1.5991,162911
1995-05-18,1.5991,1.5991,1.579,1.579,115613
1995-05-19,1.5815,1.5891,1.5464,1.574,273194
1995-05-22,1.5765,1.5966,1.574,1.5941,84894
1995-05-23,1.5992,1.6192,1.5992,1.6167,114781
1995-05-24,1.6142,1.6192,1.554,1.5715,126669
1995-05-25,1.569,1.5941,1.5414,1.5891,234827
1995-05-26,1.5991,1.6016,1.5715,1.574,105139
1995-05-30,1.569,1.584,1.559,1.5665,97750
1995-05-31,1.5715,1.584,1.5589,1.584,337069
1995-06-01,1.5815,1.5916,1.569,1.5815,197679
1995-06-02,1.5765,1.6167,1.569,1.6117,259255
1995-06-05,1.7929,1.7929,1.7539,1.7623,307018
1995-06-06,1.7546,1.7658,1.7518,1.763,235157
1995-06-07,1.7685,1.788,1.7629,1.788,244574
1995-06-08,1.7853,1.788,1.7685,1.7769,56271
1995-06-09,1.7713,1.7797,1.7601,1.7797,178884
1995-06-12,1.7852,1.8466,1.7852,1.8382,267211
1995-06-13,1.8383,1.8466,1.8271,1.8327,111616
1995-06-14,1.8271,1.8326,1.8131,1.8187,132106
1995-06-15,1.8215,1.8912,1.8215,1.8606,239154
1995-06-16,1.8662,1.8857,1.8438,1.8829,233729
1995-06-19,1.8801,1.9108,1.8801,1.908,168813
1995-06-20,1.9024,1.908,1.8634,1.8745,146889
1995-06-21,1.8801,1.8912,1.8634,1.8745,80907
1995-06-22,1.8689,1.9052,1.8661,1.8996,179092
1995-06-23,1.8912,1.894,1.869,1.8801,71696
1995-06-26,1.8745,1.8968,1.8689,1.8689,84119
1995-06-27,1.869,1.8857,1.8438,1.8466,93405
1995-06-28,1.8466,1.8717,1.8438,1.8578,67054
1995-06-29,1.8466,1.869,1.8466,1.8634,122399
1995-06-30,1.8661,1.8829,1.8661,1.8745,60412
1995-07-03,1.8689,1.8745,1.8661,1.8745,25065
1995-07-05,1.8801,1.8857,1.8634,1.8829,112830
1995-07-06,1.8773,1.9164,1.8773,1.9136,201093
1995-07-07,1.9136,1.9136,1.9024,1.908,97689
1995-07-10,1.9108,1.9526,1.908,1.9415,317204
1995-07-11,1.9694,1.9917,1.9415,1.9443,493020
1995-07-12,1.9471,1.9554,1.908,1.9108,252150
1995-07-13,1.9108,1.9303,1.9108,1.9247,137249
1995-07-14,1.9164,1.9359,1.9136,1.9359,120686
1995-07-17,1.9415,1.9582,1.9415,1.9471,115615
1995-07-18,1.9415,1.9415,1.9191,1.9247,232724
1995-07-19,1.9191,1.9303,1.8578,1.8717,207229
1995-07-20,1.8745,1.922,1.8634,1.9136,211805
1995-07-21,1.9164,1.9303,1.9053,1.9164,193240
1995-07-24,1.9219,1.9331,1.9136,1.9303,147391
1995-07-25,1.9331,1.9638,1.9303,1.961,180383
1995-07-26,1.9638,1.9973,1.9638,1.9833,231515
1995-07-27,1.9889,2.0308,1.9889,2.0279,133751
1995-07-28,2.0698,2.0698,2.0447,2.0447,244153
1995-07-31,2.0419,2.0447,2.0112,2.0168,95834
1995-08-01,2.0223,2.0474,2.0056,2.0363,107613
1995-08-02,2.0531,2.0642,2.0447,2.0642,203878
1995-08-03,2.0642,2.0642,2.0475,2.0614,172170
1995-08-04,2.0754,2.0977,2.0754,2.0893,81121
1995-08-07,2.0865,2.159,2.0865,2.1451,347269
1995-08-08,2.1422,2.1422,2.0865,2.1004,487861
1995-08-09,2.0893,2.1088,2.0837,2.1004,161525
1995-08-10,2.1005,2.1033,2.0586,2.067,192025
1995-08-11,2.0642,2.0754,2.0308,2.0419,123325
1995-08-14,2.0474,2.0753,2.0363,2.0502,114396
1995-08-15,2.0502,2.0502,1.9917,2.0251,174882
1995-08-16,2.0112,2.0642,2.0112,2.0614,152461
1995-08-17,2.0754,2.1116,2.0669,2.0865,110898
1995-08-18,2.0893,2.1004,2.0669,2.0697,112111
1995-08-21,2.0866,2.1061,2.067,2.081,112759
1995-08-22,2.0866,2.0866,2.0614,2.067,111045
1995-08-23,2.0669,2.0725,2.053,2.0725,73266
1995-08-24,2.0725,2.1088,2.0725,2.1088,188664
1995-08-25,2.106,2.1116,2.0976,2.1032,172238
1995-08-28,2.1088,2.1116,2.0754,2.1088,198376
1995-08-29,2.1088,2.1115,2.0809,2.0837,212012
1995-08-30,2.0865,2.1088,2.081,2.1088,254933
1995-08-31,2.1144,2.1144,2.067,2.067,141751
1995-09-01,2.067,2.0698,2.0503,2.0642,217160
1995-09-05,2.0586,2.0838,2.0503,2.067,158676
1995-09-06,2.0676,2.0704,2.0509,2.0565,111222
1995-09-07,2.0537,2.0537,2.023,2.037,273948
1995-09-08,2.037,2.0593,2.0315,2.0454,120440
1995-09-11,2.0537,2.0677,2.0398,2.0398,141368
1995-09-12,2.0454,2.0537,2.0314,2.0398,47932
1995-09-13,2.051,2.1151,2.0454,2.0817,577341
1995-09-14,2.0983,2.1067,2.0816,2.0872,270802
1995-09-15,2.0761,2.09,2.0621,2.0649,219948
1995-09-18,2.1541,2.2267,2.1485,2.2239,757682
1995-09-19,2.2239,2.3411,2.2239,2.3216,689622
1995-09-20,2.3105,2.3384,2.2994,2.33,266167
1995-09-21,2.3299,2.3299,2.2937,2.2993,343381
